attribute_id,OBJECTID
77121211,27910
77121222,27532
77121234,26099
77121236,26095
77121237,27021
77121239,26100
77121240,26609
77121244,25901
77121248,23474
77121249,23342
77121252,26605
77121257,26846
77121259,26608
77121264,28036
77121265,27850
77121266,27965
77121267,23344
77121268,26606
77121273,26933
77121278,28035
77121279,28034
77121286,26604
77121293,26847
77121296,26231
77121300,27752
77121309,27088
77121312,26209
77121313,26997
77121317,23409
77121323,26150
77121332,28059
77121334,27594
77121343,28029
77121352,27972
77121359,27998
77121363,26122
77121368,26962
77121370,26074
77121380,23408
77121382,23542
77121384,28063
77121388,26181
77121390,23403
77121391,23441
77121393,26982
77121394,27915
77121398,27718
77121399,26172
77121404,24021
77121405,26773
77121407,28065
77121411,26412
77121412,43788
77121421,26582
77121425,23378
77121428,26987
77121434,24022
77121440,26981
77121451,27289
77121453,27911
77121456,23443
77121464,26206
77121467,26096
77121471,26788
77121475,26787
77121484,23996
77121487,23379
77121489,23995
77121492,27815
77121496,23991
77121507,26813
77121513,23966
77121516,26179
77121535,26047
77121537,28060
77121542,27092
77121544,27753
77121546,25928
77123988,19965
77123989,20952
77123998,20805
77123999,20833
77124001,19966
77124004,20477
77124009,21109
77124011,22485
77124013,20640
77124014,20165
77124016,19567
77124017,20614
77124018,20668
77124019,2772
77124022,43720
77124024,21015
77124028,21082
77124030,20857
77124031,20855
77124032,20737
77124034,20856
77124035,20829
77124042,20616
77124043,21429
77124048,20830
77124050,20883
77124051,21108
77124060,19566
77124061,20854
77124064,20827
77124066,20641
77124068,20884
77124069,21431
77124075,21164
77124076,21141
77124078,20826
77124079,43636
77124081,21432
77124084,21169
77124085,22461
77124089,21163
77124090,2195
77124091,21435
77124092,43554
77124093,21223
77124096,21430
77124098,20939
77124099,21433
77124103,22460
77124104,19158
77124105,20738
77124106,43721
77124111,22458
77124112,19219
77124114,19191
77124118,2771
77124119,20740
77124120,43552
77124121,19512
77124124,20794
77124126,27803
77124127,27834
77124130,19561
77124132,22493
77124134,19919
77124135,22694
77124815,21742
77124817,21821
77124819,21905
77124820,21610
77124822,21925
77124824,21735
77124826,22487
77124827,19223
77124828,19916
77124832,19727
77124833,19726
77124837,2520
77124840,19917
77124848,28136
77124850,22696
77124851,43555
77124853,19248
77124854,27832
77124856,19225
77124857,19560
77124858,22488
77124859,19214
77124860,19568
77124862,21731
77124867,22175
77124869,21673
77124871,27830
77124872,22494
77124873,22483
77124874,21035
77124878,20678
77124879,20909
77124886,43553
77124887,20913
77124888,19216
77124895,20642
77124896,20669
77124897,20912
77124898,20588
77124899,20797
77124904,19247
77124912,20567
77124914,20672
77124919,20589
77124920,20916
77124922,20796
77124925,22147
77124926,19537
77124929,19595
77124943,19162
77124945,22149
77124946,19599
77124952,21056
77124953,21436
77124954,21413
77124957,21137
77124959,19601
77124961,19914
77124965,22692
77124968,21611
77124969,27804
77124970,19597
77124971,19594
77124972,19538
77124976,20647
77124979,20671
77124980,20852
77124983,19163
77124986,20617
77124988,2888
77124998,20593
77125002,19222
77125008,20619
77125015,19186
77125016,20594
77125017,20792
77125024,1443
77125031,19213
77125036,22963
77125037,22964
77125038,18571
77125040,18553
77125045,18475
77125047,18495
77125048,18679
77125049,19585
77125054,23335
77125055,18705
77125056,18704
77125057,23337
77125061,18501
77125062,18506
77125072,19381
77125079,18598
77125080,19026
77125083,18599
77125087,18998
77125089,18609
77125090,18533
77125094,716
77125098,23398
77125102,18592
77125103,18575
77125105,18572
77125114,23367
77125121,22433
77125123,22800
77125129,18578
77125132,1400
77125137,18634
77125151,23434
77125165,18596
77125167,22580
77125170,1353
77125173,1352
77125176,18907
77125186,8410
77125189,22351
77125190,22437
77125194,20718
77125195,22711
77125198,22710
77125199,22317
77125206,22209
77125207,23260
77125214,18633
77125219,22936
77125221,20659
77125227,21960
77125229,22535
77125230,18419
77125232,1402
77125238,23430
77125246,18535
77125248,18970
77125250,20752
77125262,22883
77125269,19617
77125273,19142
77125274,19170
77125279,18906
77125283,18471
77125285,23459
77125286,18525
77125287,18499
77125289,23462
77125290,18292
77125291,18500
77125300,22316
77125308,18876
77125312,21961
77125317,2268
77125318,19613
77125329,19361
77125331,1357
77125336,23616
77125337,23083
77125342,1403
77125344,19109
77125357,22558
77125367,22937
77125375,4865
77125382,22632
77125394,9819
77125396,22629
77125418,21965
77125421,22828
77125428,7916
77125438,18668
77125441,19438
77125444,18626
77125451,22439
77125453,18551
77125457,23370
77125463,1838
77125464,19144
77125467,19029
77125470,19024
77125473,23465
77125476,18972
77125483,22660
77125484,1240
77125485,18257
77125486,18548
77125494,19058
77125500,18601
77125501,19079
77125504,19046
77125509,22240
77125512,22830
77125513,1230
77125523,19022
77125526,18756
77125527,22469
77125531,18706
77125532,18990
77125540,22831
77125541,23310
77125545,23314
77125546,19614
77125548,23235
77125549,18595
77125550,22744
77125552,22438
77125556,18879
77126371,1813
77126372,1282
77126377,20696
77126378,22323
77126381,22324
77126382,20658
77126388,22719
77126398,22715
77126399,22468
77126407,20690
77126409,18622
77126412,22582
77126416,23258
77126430,18470
77126431,44729
77126435,18526
77126449,19136
77126450,19201
77126452,23339
77126458,18678
77126462,22824
77126465,22826
77126478,23315
77126480,18904
77126484,22606
77126491,22188
77126496,22532
77126517,18263
77126518,18261
77126534,19332
77126535,22464
77126557,18532
77126567,19083
77126569,19137
77126572,19050
77126574,19081
77126577,19082
77126578,19084
77126579,19139
77126586,18627
77126587,18505
77126598,22239
77126610,23285
77126612,23287
77126614,19106
77126619,19049
77126620,18472
77126635,18969
77126638,18418
77126643,23261
77126645,22208
77126647,23259
77126650,19422
77126652,22607
77126654,19383
77126659,18594
77126665,18498
77126669,22827
77126673,18258
77126682,23204
77126688,18552
77126692,18481
77126701,22533
77126705,23435
77126706,19536
77126713,19337
77126714,19393
77126718,23289
77126719,23309
77126723,22320
77126726,23432
77126728,2333
77126732,19386
77126744,1232
77126752,19394
77126756,18527
77126762,18554
77126768,19615
77126770,19021
77126773,22858
77126779,1319
77126786,22529
77129423,8694
77129431,7889
77129437,8973
77129440,5178
77129445,10019
77129446,10295
77129450,8952
77129459,8308
77129465,10024
77129466,5096
77129467,10294
77129469,6929
77129477,8953
77129478,8236
77129484,9029
77129488,9963
77129499,5739
77129500,8974
77129504,8307
77129505,6931
77129508,5399
77129513,8244
77129514,7914
77129518,8224
77129524,10389
77129529,10482
77129534,8391
77129543,39747
77129546,9965
77129549,9057
77129554,10424
77129558,7425
77129564,8412
77129581,39333
77129593,39775
77129595,38776
77129607,8484
77129610,10481
77129617,39369
77129618,40283
77129619,39746
77129629,38711
77129635,38709
77129636,39749
77129655,7770
77129656,7912
77129663,39393
77129670,39837
77129680,7998
77129684,8165
77129689,38774
77129736,9093
77129740,8542
77129741,9961
77129745,10559
77129750,10562
77129757,39453
77129761,39750
77129763,7913
77129765,39836
77129772,39337
77129789,45041
77129790,46044
77129804,38825
77129806,39760
77129810,40351
77129813,38389
77129814,38388
77129816,39455
77129822,39778
77129831,39359
77129832,39810
77129833,39456
77129835,39787
77129837,42290
77129839,10666
77129840,9991
77129841,40315
77129846,7835
77129856,8921
77129859,39781
77129863,5380
77129864,8310
77129867,5379
77129868,5123
77129871,45068
77129875,7810
77129883,9059
77129889,5384
77129904,10449
77129921,7809
77129925,10122
77129929,10428
77129931,10690
77129935,8333
77129936,8449
77129937,8097
77129941,10443
77129947,9131
77129950,7053
77129952,6958
77129954,8970
77129962,8984
77129963,8976
77129969,10017
77129972,43750
77129973,10018
77129988,39368
77129990,39364
77130000,7807
77130001,7784
77130002,8384
77130008,7572
77130009,6885
77130014,7746
77130016,39714
77130019,39344
77130022,7768
77130025,39784
77130026,39838
77130030,8116
77130031,10049
77130040,10509
77130056,7783
77130082,8452
77130092,5180
77130104,8232
77130121,7758
77130133,5155
77130139,7081
77130143,7029
77130144,6461
77130152,7055
77130154,10534
77130157,10216
77130165,8141
77130172,8248
77130174,8221
77130179,8251
77130182,8078
77130184,8229
77130192,7806
77130195,7079
77130199,8052
77130206,8311
77130208,9129
77130211,8547
77130213,8544
77130229,10508
77130239,7570
77130247,9112
77130248,8339
77130263,7052
77130264,7054
77130273,8545
77130279,10217
77130280,8338
77130283,5095
77130292,8573
77130293,8056
77130296,5182
77130307,8115
77130308,8161
77130310,8231
77130670,9030
77130682,5125
77130691,8096
77130698,8195
77130700,39780
77130701,39811
77130703,10022
77130709,8994
77130765,22264
77130768,18931
77130772,23181
77130773,22401
77130775,22374
77130779,43675
77130786,22265
77130789,22776
77130790,18957
77130792,43718
77130799,22370
77130801,22373
77130812,21912
77130818,19098
77130826,22339
77130828,22843
77130829,23101
77130839,22018
77130843,8018
77130849,22549
77130850,22527
77130856,22600
77130870,19116
77130873,19104
77130880,23581
77130886,22572
77130889,21642
77130903,22552
77130910,46199
77130927,23582
77130930,22571
77130938,22204
77130940,22601
77130949,22575
77130951,22526
77130954,21994
77130955,22550
77130956,45778
77130958,22599
77130962,22838
77130967,18579
77130970,18803
77130980,22259
77130994,21747
77130997,21967
77131000,18806
77131002,19499
77131004,1442
77131006,19529
77131023,22923
77131026,18745
77131034,22647
77131035,18721
77131048,22922
77131051,18819
77131064,46195
77131067,18793
77131081,18630
77131085,18782
77131091,22042
77131092,22597
77131101,21641
77131108,43629
77131130,2224
77131131,45775
77131134,23153
77131135,23011
77131136,43680
77131146,18869
77131156,22932
77131157,22953
77131166,22775
77131167,1076
77131198,18577
77131204,18785
77131219,3901
77131234,18522
77131242,22262
77131258,2560
77131272,21879
77131283,18455
77131287,18769
77131292,23150
77131298,18767
77131304,22307
77131307,22281
77131312,18781
77131313,18882
77131316,18910
77131317,18922
77131320,18770
77131341,21301
77131344,18786
77131345,18784
77131346,18919
77131353,19122
77131363,43711
77131370,22090
77131375,22699
77131379,22403
77131380,22929
77131381,22927
77131391,22405
77131394,22700
77131395,23180
77131400,23155
77131419,21272
77131424,2895
77131426,21991
77131434,21993
77131439,21992
77131440,21578
77131446,2160
77131451,43631
77131456,43632
77131459,3007
77131460,2893
77131469,22044
77131470,22290
77131477,22228
77131478,21894
77131487,45455
77131489,21913
77131490,1031
77131493,21579
77131496,21681
77131499,22179
77131500,17044
77131503,21744
77131505,43628
77131507,17047
77131508,17046
77131511,43799
77131512,22068
77131515,21916
77131517,21683
77131524,2896
77131526,21853
77131530,21971
77131539,21267
77131552,22066
77131564,22206
77131568,43627
77131575,21682
77131580,21856
77131582,21970
77131583,21248
77131598,21909
77131599,21893
77131603,22065
77131614,21915
77131622,21596
77131629,14590
77131638,16988
77131639,21300
77131649,21918
77131658,4210
77131692,22177
77131695,2115
77131698,21638
77131723,19119
77131724,18720
77131731,18914
77131742,21969
77131749,21656
77131766,23178
77131790,23128
77131796,45138
77131808,18566
77131814,22895
77131825,20863
77131863,18778
77131874,22946
77131875,22774
77131880,3858
77131882,18900
77131899,18359
77131911,22981
77131913,22014
77131914,21625
77131915,18870
77131947,1005
77131949,22870
77131956,2776
77131959,23096
77131970,21713
77131989,22733
77131990,18945
77132021,19472
77132029,22871
77132033,22334
77132036,23009
77132060,18766
77132073,21911
77132101,3046
77132107,22289
77132108,19097
77132110,43561
77134062,22841
77134067,22365
77134078,23099
77134087,18386
77134090,23122
77134091,1238
77134104,3900
77134105,18323
77134110,19470
77134114,1439
77134115,19526
77134123,18391
77134131,22976
77134142,12687
77134154,1011
77134157,18741
77134158,18387
77134159,1010
77134162,23069
77134175,2295
77134176,18856
77134178,18606
77134183,2894
77134189,22673
77134191,2476
77134196,18413
77134200,23064
77134210,18911
77134212,21299
77134217,18844
77134219,18946
77134223,22671
77134225,2296
77134234,18604
77134235,18884
77134238,2475
77134240,18451
77134252,18453
77134263,22626
77134264,22675
77134265,22926
77134271,18414
77134276,18543
77134277,18454
77134284,21746
77134285,21715
77134302,22366
77134311,22952
77134312,1069
77134322,22180
77134323,45877
77134324,43674
77134336,18518
77134346,18716
77134347,18761
77134351,18987
77134356,21883
77134365,18449
77134367,18762
77134368,18740
77134379,18763
77134382,22371
77134383,21514
77134388,19094
77134401,18324
77134423,19121
77134426,43717
77134432,3044
77134443,22368
77134445,3039
77134446,22947
77134468,23082
77134475,18938
77134476,18961
77134482,19929
77134483,19956
77134494,21261
77134499,20330
77134500,19320
77134510,19958
77134523,19014
77134524,2150
77134532,21254
77134549,18811
77134554,20226
77134560,20290
77134562,20730
77134568,19295
77134570,20014
77134571,22956
77134576,20496
77134582,23067
77134583,23031
77134584,20017
77134587,23041
77134588,20082
77134591,12426
77134598,43757
77134604,21662
77134624,21782
77134628,12811
77134632,45372
77134640,18993
77134643,19233
77134652,23015
77134656,2523
77134673,20700
77134693,18296
77134701,20325
77134703,23074
77134706,12430
77134710,20613
77134711,12431
77134714,20667
77134720,18813
77134725,19989
77134733,23625
77134736,19629
77134740,19867
77134741,20278
77134746,18733
77134754,19448
77134755,23563
77134756,19111
77134757,23617
77134761,19772
77134762,20403
77134763,19366
77134771,20159
77134772,20029
77134775,20160
77134788,22975
77134800,2154
77134834,20184
77134847,45377
77134850,4550
77134851,3832
77134853,2473
77134854,18826
77134860,19898
77134874,20211
77134876,20024
77134895,18824
77134899,18821
77134903,18825
77134907,23030
77134910,22974
77134923,19829
77134925,20131
77134941,20127
77134946,19293
77134980,20990
77134982,20580
77134983,20664
77134987,20898
77134988,20352
77134992,19550
77134995,19510
77134999,19508
77135010,20960
77135025,20582
77135027,20583
77135029,20315
77135033,20607
77135068,19351
77135071,20581
77135073,20258
77135081,19449
77135086,19547
77135088,19535
77135092,20210
77135098,19389
77135099,20503
77135101,19206
77135104,20334
77135105,20333
77135121,20665
77135132,19277
77135139,23561
77135141,19551
77135166,20377
77135168,20405
77135169,19992
77135170,20303
77135173,19994
77135176,19801
77135180,20301
77135183,19896
77135187,21528
77135189,21076
77135207,20348
77135208,20358
77135218,20357
77135221,23531
77135228,20376
77135229,23210
77135238,19776
77136317,22702
77136321,18645
77136324,21232
77136325,21402
77136326,20146
77136328,20225
77136329,21214
77136337,21231
77136342,21233
77136343,21449
77136356,18446
77136357,18447
77136363,18442
77136366,18647
77136374,19625
77136376,23597
77136379,23594
77136383,19364
77136389,23536
77136390,1159
77136393,2467
77136394,18443
77136395,20585
77136402,19445
77136404,19836
77136408,19901
77136410,18752
77136415,19690
77136425,20274
77136429,21208
77136430,19667
77136431,20727
77136434,20271
77136436,19890
77136438,20031
77136440,19804
77136441,19953
77136442,20080
77136443,20299
77136444,20081
77136445,23047
77136454,19954
77136456,19666
77136471,23585
77136472,20954
77136480,18875
77136482,19895
77136487,23042
77136488,19981
77136491,20984
77136492,2434
77136496,20055
77136498,19267
77136500,22931
77136502,20047
77136503,19265
77136506,20054
77136507,19268
77136513,23623
77136514,19863
77136517,19837
77136518,19861
77136523,20729
77136525,23589
77136528,19323
77136529,19691
77136530,20734
77136546,19322
77136550,19648
77136553,20242
77136564,20033
77136577,19325
77136580,19859
77136591,19805
77136593,20277
77136600,19476
77136605,1160
77136612,20193
77136627,19266
77136640,20012
77136647,20991
77136649,20988
77136650,20519
77136654,18441
77136667,19480
77136668,19444
77136679,20957
77136683,20095
77136690,19833
77136697,20246
77136698,20069
77136699,20071
77136710,23020
77136720,19962
77136723,45348
77136729,19321
77136731,19669
77136738,20498
77136739,20516
77136752,18615
77136756,19478
77136758,20502
77136759,20058
77136766,20247
77136799,20955
77136806,23029
77136810,20057
77136811,20061
77136816,19443
77136824,19262
77136825,19330
77136833,19991
77136839,21207
77136841,21210
77136845,19696
77136846,19695
77136847,19319
77136848,19888
77136850,19693
77136853,20067
77136854,20097
77136860,20093
77136861,19742
77136862,20094
77136870,20529
77136883,19960
77136887,20472
77136888,20471
77136890,20725
77136900,19650
77136908,19328
77136917,23981
77136919,23954
77136922,24429
77136933,23958
77136941,23935
77136950,24773
77136951,24007
77136954,27477
77136969,27151
77136973,24418
77136977,24137
77136982,23644
77136996,26224
77136998,27683
77136999,25010
77137014,26223
77137016,28418
77137021,24855
77137024,24739
77137029,25883
77137031,26200
77137035,24990
77137045,25375
77137048,27440
77137053,27009
77137057,23629
77137061,25532
77137064,24454
77137069,27709
77137072,24217
77137074,24308
77137075,24695
77137076,24309
77137078,24056
77137085,25994
77137088,26601
77137090,25378
77137092,25968
77137094,25888
77137096,25948
77137101,23278
77137103,28051
77137110,24049
77137112,28379
77137117,43609
77137120,27441
77137149,24709
77137151,25060
77137156,24273
77137170,28019
77137183,24311
77137185,24275
77137188,23653
77137197,24336
77137206,24171
77137211,27556
77137213,25946
77137217,26696
77137218,27681
77137225,24987
77137230,23648
77137234,24161
77137250,24865
77137254,24741
77137256,24523
77137258,25969
77137261,25947
77137264,43385
77137266,23612
77137275,24914
77137280,24274
77137284,23628
77137288,23933
77137296,11307
77137303,24051
77137304,24172
77137307,27712
77137308,23574
77137324,25199
77137327,24482
77137337,25056
77137345,23575
77137350,27149
77137363,25973
77137366,26567
77137368,24712
77137370,27376
77137372,25747
77137373,25918
77137380,25567
77137381,28422
77137383,27375
77137393,23225
77137394,25861
77137400,24089
77137406,24306
77137434,24364
77137438,24365
77137439,24307
77137453,24033
77137458,24367
77137461,24735
77137465,24032
77137468,23911
77137473,24003
77137475,24008
77137483,43353
77137487,24034
77137489,24860
77137494,27551
77137495,25749
77137497,24368
77137501,24029
77137512,23656
77137515,24822
77137526,26251
77137539,24842
77137545,24820
77137547,24841
77137578,25119
77137587,25008
77137591,25121
77137605,27685
77137606,23580
77137625,27684
77137634,24792
77137637,24055
77137641,25531
77137657,43580
77137662,24988
77137665,24853
77137694,6283
77137726,26626
77137759,26566
77137777,25442
77137787,23255
77137794,25528
77137799,25856
77137803,26768
77137814,26196
77139399,25405
77139400,26202
77139401,25406
77139405,25441
77139408,27185
77139429,25862
77139446,25566
77139451,26201
77139473,26699
77139476,27779
77139481,28459
77139482,24246
77139496,24717
77139505,23451
77139511,25748
77139512,23525
77139515,26222
77139516,25444
77139529,23646
77139554,28623
77139556,23253
77139561,23609
77139565,25949
77139566,26631
77139570,23909
77139572,25590
77139581,28047
77139583,28048
77139585,26772
77139594,24036
77139597,25966
77139605,28526
77139613,24052
77139616,43614
77139624,24164
77139625,24059
77139649,23607
77139668,27008
77139669,25176
77139672,25881
77139694,23932
77139695,24087
77139697,24163
77139718,24247
77139719,24057
77139723,25011
77139725,23275
77139731,26729
77139732,26250
77139734,24173
77139744,23610
77139762,24486
77139766,26226
77139779,24763
77139780,24819
77139788,24793
77139792,24737
77139794,24485
77139797,23631
77139798,24432
77139806,25972
77139807,24160
77139812,29985
77139814,29717
77139816,29223
77139829,29899
77139833,29720
77139835,29745
77139837,29744
77139838,24346
77139845,29940
77139846,10489
77139853,29845
77139858,29901
77139863,30078
77139868,30079
77139871,3735
77139872,29846
77139874,24479
77139877,24478
77139879,23675
77139880,30014
77139881,23704
77139882,24112
77139885,23703
77139887,24552
77139889,24085
77139891,24350
77139894,24427
77139900,24426
77139901,23422
77139916,24450
77139923,24455
77139925,29777
77139931,29776
77139935,23739
77139940,23421
77139944,24135
77139946,24111
77139947,23738
77139948,45803
77139951,24109
77139958,24510
77139961,24511
77139965,24393
77139972,29716
77140626,29871
77140628,29987
77140637,23763
77140650,24201
77140653,24884
77140656,23733
77140661,24480
77140664,23737
77140668,24422
77140671,24440
77140673,43790
77140674,24442
77140691,29222
77140695,29633
77140697,29632
77140700,23698
77140703,30030
77140707,23793
77140714,24446
77140715,24481
77140724,23792
77140725,23363
77140730,24136
77140731,23427
77140733,24444
77140735,29747
77140736,29669
77140737,24526
77140738,23361
77140741,29847
77140744,24106
77140749,29848
77140751,24445
77140752,24353
77140754,29984
77140757,23699
77140763,24423
77140775,24475
77140778,29221
77140788,29220
77140789,24449
77140795,24333
77140798,29998
77140802,8215
77140803,41817
77140807,41475
77140809,10176
77140811,10305
77140823,10476
77140824,41820
77140825,8084
77140829,10221
77140832,10552
77140843,41243
77140849,9130
77140855,10477
77140858,10480
77140860,8191
77140861,10478
77140864,5122
77140866,8188
77140867,41241
77140869,8393
77140871,10066
77140883,10199
77140990,10219
77145573,30292
77145576,30214
77145587,30215
77145589,26387
77145592,43439
77145597,30542
77145603,30351
77145605,29884
77145616,25521
77145623,29227
77145624,30578
77145638,30103
77145647,24826
77145648,4056
77145651,4054
77145654,25496
77145655,25208
77145664,26869
77145666,32675
77145669,5194
77145675,26732
77145682,30238
77145688,25785
77145691,26553
77145694,24948
77145696,26336
77145700,30579
77145702,29285
77145703,32481
77145710,30475
77145713,32449
77145728,29351
77145738,29380
77145740,29228
77145744,25727
77145745,32389
77145747,880
77145753,33140
77145754,24894
77145756,30135
77145760,30503
77145761,30533
77145766,25216
77145768,1550
77145770,25103
77145781,29352
77145790,29353
77145793,30326
77145814,32255
77145820,29321
77145833,25189
77145834,25022
77145839,13869
77145844,33143
77145846,25782
77145848,25000
77145849,26706
77145866,27371
77145867,27372
77145870,25466
77145875,30353
77145876,32258
77145894,25401
77145895,25467
77145898,25853
77145899,25823
77145900,24868
77145909,26524
77145910,26522
77145915,29349
77145916,25822
77145922,26704
77145924,26872
77145927,24977
77145928,32360
77145930,45721
77145932,42893
77145934,25755
77145936,30372
77145938,25634
77145939,25781
77145941,24867
77145943,32480
77145945,32674
77145947,25240
77145949,18684
77145955,29882
77145962,30137
77145968,30136
77145970,30505
77145972,25729
77145974,32577
77145979,25820
77145980,27246
77145982,3734
77145984,32486
77145987,25819
77145990,25669
77145998,25725
77145999,46221
77146000,25702
77146003,32578
77146005,42926
77146013,32421
77146015,32362
77146017,33172
77146020,6226
77146023,32416
77146024,25431
77146026,25636
77146029,32392
77146030,25404
77146032,33173
77146035,25357
77146037,25139
77146042,25635
77146045,1552
77146047,25492
77146054,26029
77146055,25191
77146059,25213
77146063,26185
77146071,26900
77146073,25923
77146074,25924
77146077,32676
77146081,26056
77146082,25974
77146084,25495
77146085,26867
77146086,25212
77146092,27111
77146123,27632
77146127,30221
77146136,32518
77146138,26685
77146139,27633
77146146,26057
77146151,25522
77146153,30350
77146158,25002
77146160,25079
77146169,1554
77146171,25758
77146176,26866
77146177,29740
77146180,30325
77146182,32613
77146187,30530
77146191,32520
77146193,26734
77146202,30531
77146203,30944
77146208,32550
77146214,29852
77146217,30532
77146221,32256
77146223,25464
77146224,25756
77146225,32364
77146232,30327
77146234,26389
77146236,30928
77146237,24893
77146241,24976
77146243,29853
77146244,27404
77146245,27403
77146247,30915
77146248,30465
77146249,30543
77146256,42847
77146258,24869
77146263,32365
77146266,24870
77146267,26733
77146271,27400
77146274,24892
77146277,24975
77146278,26473
77146280,25105
77146291,31889
77146865,45209
77146866,29704
77146869,27658
77146871,30133
77146878,29383
77146879,29881
77146893,25138
77146895,25525
77146896,26362
77146901,30972
77146902,32483
77146904,26058
77146909,32418
77146912,26495
77146913,25363
77146916,26735
77146917,26736
77146918,25102
77146928,26708
77146936,25780
77146944,42934
77146951,32448
77146953,33146
77146955,26707
77146959,25779
77146964,32679
77146968,42927
77146975,25699
77146976,25698
77146980,29381
77146982,26359
77146985,30947
77146987,32453
77146988,45430
77146995,26705
77146996,26335
77146997,25020
77147000,26554
77147003,27247
77147004,30176
77147022,10563
77147030,45317
77147031,9972
77147034,16351
77147035,43414
77147041,43087
77147048,15457
77147049,9555
77147056,13615
77147058,16669
77147063,7243
77147065,9867
77147072,8835
77147082,15594
77147086,14021
77147087,9880
77147093,14576
77147094,10806
77147099,17989
77147102,14215
77147103,14248
77147105,14376
77147110,7623
77147112,9557
77147113,3058
77147114,2930
77147117,13621
77147118,8956
77147121,3002
77147123,15708
77147124,10807
77147125,9776
77147128,14716
77147129,17896
77147136,7251
77147138,2810
77147139,10394
77147146,15635
77147151,13591
77147152,688
77147155,14051
77147156,17931
77147157,17872
77147161,13524
77147165,17813
77147171,14253
77147173,3027
77147174,15365
77147177,15435
77147178,9879
77147179,15511
77147185,14577
77147188,2883
77147191,9678
77147192,45483
77147194,14375
77147196,17895
77147197,14714
77147203,17991
77147205,17837
77147213,7385
77147217,9076
77147221,16197
77147223,15702
77147230,7489
77147244,14373
77147246,13554
77147247,14005
77147254,14106
77147257,6995
77147259,14071
77147264,729
77147265,13525
77147268,14031
77147270,7143
77147282,6996
77147284,17932
77147285,14050
77147286,17873
77147289,14345
77147294,13555
77147296,15763
77147297,728
77147304,14371
77147305,13682
77147306,723
77147307,13995
77147309,2765
77147310,9888
77147316,695
77147318,2688
77147319,13654
77147326,15699
77147327,15597
77147332,14578
77147333,9869
77147337,15530
77147340,2878
77147341,9875
77147344,8834
77147347,10410
77147348,15663
77149062,8703
77149063,8701
77149070,14101
77149075,9874
77149076,9996
77149078,15668
77149079,43186
77149080,16349
77149081,14249
77149083,2804
77149084,45489
77149088,15711
77149090,3026
77149092,7250
77149095,14554
77149096,10310
77149100,10589
77149111,9998
77149113,10518
77149115,7388
77149119,6205
77149121,14100
77149122,7245
77149123,10311
77149129,10397
77149133,15667
77149136,15595
77149137,2802
77149140,17866
77149141,17870
77149143,17843
77149156,8934
77149157,14553
77149159,7246
77149161,9556
77149165,15886
77149178,10782
77149180,7365
77149181,725
77149182,17839
77149186,894
77149187,14347
77149193,17899
77149194,13655
77149195,17903
77149202,14067
77149203,13550
77149210,7389
77149221,9777
77149228,7409
77149229,17930
77149232,14033
77149233,13652
77149234,17840
77149242,9999
77149246,7127
77149247,8766
77149252,15482
77149258,45488
77149260,15666
77149269,13998
77149274,17871
77149275,17869
77149278,730
77149279,15364
77149287,2803
77149289,15483
77149291,15965
77149294,7411
77149295,10395
77149298,727
77149302,13683
77149304,7598
77149306,7478
77149309,17900
77149311,17811
77149312,13993
77149313,14348
77149315,775
77149317,13583
77149321,13651
77149324,17810
77149327,14103
77149329,14535
77149331,44799
77149333,853
77149337,14105
77149341,9072
77149346,15598
77149347,15627
77149349,16177
77149359,8907
77149361,15531
77149368,7028
77149369,17868
77149370,14104
77149371,14102
77149379,15478
77149384,2957
77149387,17967
77149388,17962
77149389,14072
77149390,17933
77149391,14372
77149392,13624
77149394,43185
77149395,15964
77149396,7394
77149397,7481
77149403,13586
77149404,14035
77149406,893
77149409,9677
77149416,14931
77149422,17057
77149443,5622
77149452,16798
77149456,15341
77149467,18422
77149474,16529
77149478,7895
77149484,7587
77149495,15642
77149511,16770
77149538,8471
77149540,13572
77149541,5176
77149550,9921
77149564,16078
77149576,16055
77149613,5651
77149641,13859
77149650,13179
77149651,13211
77149655,8785
77149672,4932
77149673,13177
77149696,14653
77149700,15673
77149729,13879
77149730,13861
77149737,16052
77149743,5624
77149751,16051
77149781,14682
77149783,8439
77149786,14632
77149801,5359
77149901,13145
77150078,8902
77150160,8901
77150192,8925
77150282,5354
77150570,4894
77151837,15643
77151856,16799
77151858,5263
77151878,16049
77151883,15676
77151887,4884
77151891,15283
77151902,9947
77151909,5171
77151912,16026
77151933,13604
77151935,15280
77151943,5270
77151947,5353
77151963,8759
77151969,7643
77151970,16110
77151971,4882
77151972,13575
77151979,13578
77151996,16774
77152012,4897
77152026,15678
77152031,14687
77152034,13860
77152047,15725
77152050,16409
77152077,7892
77152078,7893
77152084,4902
77152121,5086
77152129,15672
77152147,13547
77152153,5330
77152154,16126
77152159,9918
77152169,4875
77152186,13858
77152187,16053
77152193,16407
77152195,7618
77152206,16054
77152209,8727
77152216,15312
77152220,7616
77152221,15314
77152232,15310
77177426,11541
77177442,11743
77177443,11745
77177447,10735
77177449,11247
77177452,12350
77177454,10736
77177460,9175
77177467,5436
77177469,11751
77177479,9431
77177487,22305
77177494,12462
77177503,10071
77177507,9150
77177515,22232
77177518,14563
77177522,22061
77177532,10072
77177543,10047
77177564,10070
77177579,5409
77177592,8377
77177603,8820
77177604,11568
77177615,12537
77177618,10181
77177619,22623
77177620,22622
77177621,22624
77177636,9146
77177637,2591
77177644,9824
77177665,11480
